date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2009/03/03;19.1597291666667;32.1180625;16.7671458333333;26.7998821614583;20.3509195019724;45.215891062341;12.9931304078014;0.258854166666667;2.09375;146.692713443552;19.44875;72.6958333333333;851.913125;6;1;5;0;1;5
2009/03/04;9.33529166666667;20.8960559071447;4.83393134939762;17.834267578125;11.6480894970414;27.6278430343512;14.9644317375886;0.0991458333333333;3.48583333333333;124.618391432672;19.681518145574;68.8522718395686;853.358534534987;2;1;1;0;2;0
2009/03/05;5.646125;16.4912278503494;6.4128703576103;17.174611328125;10.0875719921105;25.4870658396947;16.0006497340425;0.0169166666666667;4.38583333333333;107.175447171584;19.3668446252962;65.3572718395686;855.228946899502;2;1;1;0;0;2
2009/03/06;13.6457916666667;30.0181343142008;9.96300367904029;21.9293092447916;16.7006586538462;36.9361219783715;17.468159397163;0.159239583333333;2.70083333333333;118.729031804682;19.5162843698258;63.5251885062353;854.132590744634;4;3;1;0;2;2
2009/03/07;12.4685625;28.3183328840079;7.76935195874728;19.6061113281249;9.6687661489152;27.6611989503817;19.7847107269503;0.149729166666667;2.02145833333333;261.474844378016;20.4701046000463;63.2410218395686;852.319985251266;9;1;8;1;4;4
2009/03/08;13.6459375;27.7407935646796;14.1074865174242;22.9894550781249;13.4107486439842;34.8663175890585;19.7689912234041;0.143354166666667;1.93520833333333;242.927571540882;20.9296637504382;63.1312301729019;852.304482872568;2;2;0;0;0;2
2009/03/09;16.1146875;26.0189674118582;2.77629266735594;18.580486328125;11.5053978057199;28.6322487277354;21.6139800531914;0.0951041666666667;2.59604166666666;250.718030950153;19.6167616774929;70.1301885062353;853.1397744714;5;1;4;0;2;3
2009/03/10;19.0246875;25.8908989861412;13.5290176011014;27.0006634114583;15.4796094674556;41.1076590330788;21.9941355496452;0.0572916666666667;1.74520833333333;274.417103328853;19.1988633542114;75.6014385062353;852.288545182196;5;1;4;0;4;1
2009/03/11;24.6375208333333;33.1237184964867;17.914732652339;28.4337363281249;23.0862586291913;50.2270693384223;23.2004577127658;0.0867708333333333;1.64458333333333;206.462475733348;20.2660135999588;74.2912301729019;850.509640654855;6;3;3;0;3;3
2009/03/12;19.9163541666667;27.6719535728678;4.77479480450136;22.0072675781249;11.7757619575937;32.5709379770992;26.9382590425531;0.298708333333333;2.11395833333333;114.830817076911;20.2943733534403;66.9676885062353;850.003284239155;4;0;4;0;1;3
2009/03/13;23.214375;36.8074523298287;8.98243524095073;19.7087154947916;12.6919319526627;31.2688899491094;27.6827687056737;0.16175;1.685625;204.436682833221;20.4782625970323;69.4599801729019;850.272844320152;9;4;5;0;3;6
2009/03/14;25.4833958333333;34.2903300143898;8.7956069875113;25.0121842447916;13.2629144477317;37.2225919211196;26.1125700354609;0.210395833333333;2.844375;100.685686816817;20.0343381478368;71.9106051729019;851.320539108329;4;3;1;0;2;2
2009/03/15;9.16760416666666;13.43552303444;7.67220329724829;24.3405488281249;15.9685219428007;39.3376063931298;26.4766630319149;0.02925;2.69416666666667;121.884337934688;19.0964799305741;70.4247718395686;852.408441882109;8;2;6;0;4;4
2009/03/16;13.6377708333333;22.3234680911868;12.8473103021381;27.9525592447916;23.7758377712031;50.83662086514;24.9481726950354;0.1294375;1.70958333333333;248.354707209995;19.1906818038519;72.0970635062353;849.307518576299;8;5;3;1;4;3
2009/03/17;20.5683958333333;32.3822628534334;13.6704247036747;27.6801738281249;20.4243827662721;47.2942603371502;27.6569115248227;0.190583333333333;1.90166666666667;218.486503042739;20.2517231002164;68.0512301729019;846.751440444626;3;0;3;0;1;2
2009/03/18;13.6913541666667;15.239145378897;5.08795560649444;19.4647675781249;10.3761985946744;29.1097331424937;33.0609211879432;0.0514166666666667;2.941875;277.257166344017;18.3301091786542;77.5343551729019;847.534984936535;2;1;1;0;0;2
2009/03/19;8.81425;12.0882938381091;10.7550243347463;29.9498613281249;15.8355560897435;45.1355809478372;26.977149822695;0.1454375;2.438125;199.991337146513;16.4417644000846;75.9035218395686;848.581434186047;2;1;1;0;1;1
2009/03/20;13.8676875;20.5339205295077;10.581266879975;26.9040071614583;11.6118094181458;75.9170329198473;21.6301041666667;0.1460625;2.24854166666667;241.383811169014;18.4228051212757;77.0943551729019;850.196252330495;7;4;3;0;3;4
2009/03/21;14.4638958333333;20.2025987608817;4.97942227316472;24.5231529947916;11.9549377465481;35.9891307251909;25.4569583333333;0.0800208333333333;1.868125;121.98641523303;18.4846924865957;69.1262301729019;852.871320199094;9;5;4;0;3;6
2009/03/22;17.1255625;28.3586687537975;11.7826139649907;29.5964550781249;19.6016702416172;48.7898326972011;19.4317708333333;0.145208333333333;1.564375;176.688263276533;19.4711053215165;68.0249801729019;852.644176394905;3;1;2;0;2;1
2009/03/23;18.6464375;37.3061937186641;14.0579518045418;31.6093821614583;26.7384444033528;58.0189721692113;21.8193333333333;0.161208333333333;1.68458333333333;180.713982514148;20.0254928184699;63.9822718395686;851.216522841461;5;2;3;0;3;2
2009/03/24;21.6170833333333;41.3722817527955;5.1195334799099;24.1205800781249;12.1357393984219;36.0074866412215;28.300875;0.0720625;1.65395833333333;198.219951291965;21.2292832083768;59.8076885062353;851.50381972244;4;2;2;0;0;4
2009/03/25;22.8205625;54.5572787685816;13.6573407327549;31.5281946614583;27.2220968934909;54.2936677798983;23.0436666666666;0.229520833333333;1.33729166666666;190.396592024694;21.4404897168787;61.7497718395686;852.274516796368;5;3;2;0;2;3
2009/03/26;31.9694583333333;65.2000358483485;11.7473558159667;33.3622884114583;28.3398085552266;61.6142447519085;25.9111666666667;0.511395833333333;1.51541666666667;154.85058026701;22.4405601444764;62.5889385062353;852.592633093907;6;2;4;0;2;4
2009/03/27;20.3060208333333;41.7736173103251;5.1389920072712;31.5539654947916;28.2016243836291;59.7479467239187;25.615;0.239229166666667;1.640625;147.339000784924;22.5980446104982;53.6322718395686;852.40704079736;4;2;2;0;2;2
2009/03/28;18.7579166666667;44.0611652337056;12.741635669276;31.2408925781249;26.3121485453648;57.6257111959288;24.1840416666667;0.52865625;1.84875;122.102178542099;21.6768049463264;52.1045635062353;853.311572226816;2;0;2;0;1;1
2009/03/29;11.8652083333333;23.0599961699367;7.53906935797927;24.0249446614583;15.7491727071005;39.9273298346057;22.7671041666667;0.05625;3.115;108.341715426021;20.2340721636372;60.2031051729019;854.395268831686;3;2;1;0;1;2
2009/03/30;10.3057708333333;23.5239075584973;5.80347178893715;26.5771634114583;14.8405093688362;41.6510109732825;20.0402708333333;0.0455416666666667;2.449375;122.363543518627;20.6758466935094;67.2145635062353;853.853150465221;4;1;3;0;2;2
2009/03/31;27.0948541666667;51.9994958374992;9.9018271496019;27.948111328125;27.9548460305719;56.066608778626;17.363125;0.320166666666667;1.654375;157.524300260132;19.4463458481622;65.6912301729019;852.18703935072;5;3;2;0;2;3
2009/04/01;18.2823958333333;31.8317291666667;6.0065329800636;15.1716666666667;13.1112779832347;28.0183638676845;19.9581041666667;0.0551041666666667;2.81270833333333;96.0891198298986;18.63625;67.4083333333333;853.572708333333;4;0;4;0;3;1
2009/04/02;24.8178958333333;48.53525;8.85876992594364;23.6441458333333;22.2689583333333;45.3130416666667;18.8522916666667;0.270958333333333;1.93770833333333;134.637249724945;19.0379166666667;60.6058333333333;854.217708333333;9;4;5;0;4;5
2009/04/03;15.9378541666667;27.4272291666667;7.43701990171311;21.3136458333333;17.4712916666667;38.1850833333333;15.508875;0.113270833333333;2.819375;97.1206725750295;16.9664583333333;67.895;856.826875;6;1;5;0;2;4
2009/04/04;15.6496666666667;30.3694375;8.19495737748259;23.4582291666667;23.5791875;46.4377708333333;16.3969166666667;0.191604166666667;1.79166666666667;108.086187493494;16.2772916666667;61.0877083333333;856.180625;5;1;4;0;0;5
2009/04/05;24.8934791666667;46.1982291666667;14.7326031865854;30.2065208333333;32.8381041666667;62.4443541666667;13.8553333333333;0.489958333333333;1.17104166666667;254.974093379381;16.6060416666667;65.6527083333333;854.856458333333;6;4;2;0;1;5
2009/04/06;29.1312916666667;57.5840416666667;7.931625;32.1395416666667;25.24525;56.785;20.8918125;0.324166666666667;2.07979166666667;169.701623345358;18.8472916666667;60.2241666666667;853.658958333333;5;2;3;0;2;3
2009/04/07;12.00498;26.1153578760357;8.70478199794289;23.9407391826923;19.8102536057692;43.1510068108974;15.9687583333333;0.159064166666667;4.27133333333333;103.938545147958;17.3175219102603;66.5767228930457;856.70503599909;12;5;7;0;8;4
2009/04/08;15.976435;40.4123027943195;5.47834302297542;25.5773509615384;18.9510080128205;43.9283878205128;7.10314166666667;0.201057499999999;2.524125;102.670776480327;15.2233230168292;60.0876686791372;854.677908365995;3;1;2;0;3;0
2009/04/09;26.1078766666666;60.6479821384028;6.20555731669555;34.8671702724358;26.2210404647436;60.4872407852564;10.40435;0.51076375;1.99214583333333;114.888862775246;17.7423505165272;54.4147809393888;852.259760229848;3;2;1;0;3;0
2009/04/10;13.7827916666667;23.2234583333333;9.23070452130589;22.7580625;21.0474375;43.2056041666667;20.0359791666667;0.170270833333333;3.06125;110.213392603848;16.9754166666667;61.5125;854.719583333333;3;3;0;0;2;1
2009/04/11;23.9549583333333;40.1277083333333;14.1942083333333;30.5603541666667;31.4549375;61.4148541666667;16.4283541666667;0.207604166666667;1.55770833333333;170.716370113815;16.9952083333333;63.513125;855.96375;2;1;1;0;0;2
2009/04/12;31.3070625;54.3380833333333;12.2295833333333;34.6803958333333;45.7041458333333;79.7844166666667;15.2245625;0.511541666666667;1.49208333333333;192.657935767667;18.1152083333333;52.3591666666667;853.020833333333;6;1;5;0;3;3
2009/04/13;20.8448125;40.8665833333333;19.0164583333333;29.8981875;39.2163333333333;68.5143958333333;13.8464166666667;0.612645833333333;2.01375;120.809229410614;17.1160416666667;52.9214583333333;853.333125;6;1;5;0;2;4
2009/04/14;23.6111666666667;35.8155833333333;12.2957083333333;25.5542291666667;33.8557083333333;58.8099791666667;14.4520208333333;0.231578965053763;1.65625;292.469151357706;15.0283333333333;73.59625;856.789583333333;4;1;3;0;2;2
2009/04/15;30.0071875;49.7788333333333;15.408375;30.9227708333333;41.4773541666667;74.8797291666667;15.0800625;0.76136827956989;1.448125;222.458635454771;15.926875;70.5866666666667;857.044791666667;6;3;3;0;3;3
2009/04/16;37.64175;65.0921666666667;13.0649375;35.9851666666667;54.0986458333333;89.4841666666667;12.6325416666667;0.704175403225804;1.86645833333333;104.971704555005;16.0402083333333;57.7972916666667;856.4625;5;4;1;0;4;1
2009/04/17;41.1469791666667;75.7599166666667;18.1206875;39.7341354166667;48.3427291666667;93.7386979166667;14.0249583333333;0.53255443548387;1.09479166666667;220.436198722703;14.5511375365669;60.9960416666667;854.0575;8;5;3;0;2;6
2009/04/18;34.07525;66.1423125;15.2649515451618;38.8529166666667;43.2609166666667;81.5132395833333;21.5578645833333;0.352916666666667;1.28833333333333;272.195939879097;12.0937257989686;54.485625;851.530833333333;3;0;3;0;0;3
2009/04/19;45.3769791666667;77.6876041666667;17.0087916666667;47.2958125;46.7908958333333;93.4865833333333;19.6182291666667;0.682604166666667;1.19333333333333;221.118381801304;10.1808135681803;49.3339583333333;851.727916666667;11;6;4;0;7;4
2009/04/20;51.1532083333333;104.1560625;21.4134375;44.6266041666667;54.7628125;98.7890416666667;19.6792916666667;1.01085416666667;1.436875;181.251952706016;10.0672319616055;47.8625;852.469583333333;4;2;2;0;1;3
2009/04/21;9.36479166666667;22.9991458333333;7.59495833333333;20.74575;29.1890416666667;49.3348333333333;15.7624791666667;0.254916666666667;4.373125;96.1784552901449;8.2408907684592;74.9820833333333;857.185833333333;5;3;2;0;2;3
2009/04/22;18.8879166666667;26.173625;6.43779166666667;20.1795625;29.4474583333333;49.027125;18.6255833333333;0.118291666666667;2.43625;70.1210775810202;11.4585866604597;70.9366666666667;857.606458333333;9;3;6;0;3;6
2009/04/23;26.2654166666667;37.8731458333333;8.22925;23.2916458333333;37.4451875;60.137;15.1212916666667;0.217875;1.88041666666667;288.537893188647;10.4032275121391;71.305625;854.786666666667;3;0;3;0;0;3
2009/04/24;35.9410208333333;56.5325833333333;9.30741666666667;30.6244791666667;56.1712083333333;86.1957083333333;12.6512291666667;0.54825;1.6525;260.533619295954;13.9679166666667;64.1672916666667;853.194583333333;13;8;5;0;5;8
2009/04/25;25.3889166666667;47.2036041666667;10.4989583333333;28.8967708333333;58.11125;86.4084791666667;15.3225833333333;0.411479166666667;1.99125;296.847361829512;16.2235416666667;58.41;850.693541666667;9;2;7;1;4;4
2009/04/26;11.9100416666667;30.9443333333333;9.06083333333333;21.9121666666667;41.0134583333333;62.3255625;21.8094583333333;0.0879791666666667;3.30645833333333;267.285761518241;15.8352083333333;56.6229166666667;848.399166666667;7;2;5;1;3;3
2009/04/27;30.0547291666667;53.1799166666667;20.4342708333333;33.6191041666667;44.8376458333333;77.8563333333333;16.8802916666667;0.6799375;1.79458333333333;131.972594529041;13.1608333333333;51.83;850.058541666667;2;1;1;0;2;0
2009/04/28;42.5055;80.6086666666667;13.723125;50.1250625;73.2936979166667;122.456479166667;17.2117916666667;0.8354375;1.29;271.640533402436;14.6185416666667;48.3735416666667;852.553958333333;4;2;2;0;1;3
2009/04/29;38.2311875;80.2300208333333;19.4395833333333;48.9239791666667;80.6248125;120.481020833333;17.2069375;0.8230625;1.26604166666667;254.192707667926;16.2227083333333;44.25375;852.806666666667;10;7;3;0;3;7
