date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2012/01/12;25.6999791666667;39.8753958333333;4.92679166666667;4.5756875;6.53991666666667;10.8651875;31.2038125;0.169029152712703;5.32208333333333;272.311177194555;20.57375;79.8227083333333;836.529583333333;4;3;1;0;1;3
2012/01/13;26.1562083333333;42.854125;4.2250625;4.5764375;6.10702083333333;10.4347083333333;34.4458125;0.1805625;3.93489583333333;250.592866077781;20.5097916666667;75.2629166666667;835.898125;3;2;1;0;2;1
2012/01/14;12.1062083333333;17.7235625;3.573625;3.01358333333333;6.05139583333333;8.82504166666667;26.9431458333333;0.0688426857760541;5.53770833333333;103.492710101269;17.5279166666667;88.125;837.889166666667;2;1;1;0;1;1
2012/01/15;7.710375;13.3496458333333;3.78958333333333;2.35414583333333;6.1573125;8.25904166666667;20.8996875;0.0759355893298566;6.065625;104.269439321595;17.7583333333333;74.9997916666667;839.465;1;1;0;0;1;0
2012/01/16;6.72533333333333;17.2149375;7.60883333333333;2.69191666666667;7.84827083333333;10.28575;14.201375;0.0497530582436219;7.450625;130.75248389374;15.6716666666667;88.7454166666667;837.659583333333;3;2;1;0;3;0
2012/01/17;2.88635416666667;4.54760416666667;3.16527083333333;2.20864583333333;6.65935416666667;8.61739583333333;19.4486458333333;0.0284401787694519;7.03604166666667;128.222263756308;15.595;95.9254166666667;835.937916666667;7;4;3;0;4;3
2012/01/18;5.070875;7.7483125;4.50902083333333;1.80829166666667;6.869;8.4305625;16.016;0.0432289549517064;6.57875;110.327964335911;15.11625;97.0910416666667;836.139166666667;1;1;0;0;1;0
2012/01/19;8.28575;13.1353958333333;7.88360416666667;2.632;7.3045;9.68227083333333;15.6426875;0.067913577058798;5.37666666666667;93.7151554538701;15.800625;82.586875;836.3375;6;3;3;0;2;4
2012/01/20;7.87873803191489;17.2131876487232;5.88186968079377;2.87819380902239;5.43411516426217;7.93551051225588;21.1753341423948;0.102613049198889;4.94418749999999;91.1518191726332;17.013842659237;71.2261510764181;834.796257329086;4;2;2;0;3;1
2012/01/21;10.9689942375887;41.5082073612182;3.84385629426996;2.69518120571568;3.35213878555998;5.54250610196942;22.1693867313916;0.123875494321601;6.05974999999995;155.447425801049;14.364836482722;70.9765542500702;833.155695010475;5;2;3;0;1;4
2012/01/22;10.510882535461;15.0807699456953;5.68687683047139;3.60247741380313;3.58810358312499;6.73402958871418;24.078022855987;0.104118129680929;6.25710833333328;159.816293790099;12.4823463829285;77.9542625834035;834.343629758976;1;0;1;0;1;0
2012/01/23;12.909;18.073749196839;4.90312653333949;4.46069028855724;3.75569338069;7.81440724212559;25.4727423139158;0.125923265040258;6.35279999999995;180.843184884382;14.3858890162872;78.4200959167368;835.125814345918;2;0;2;0;2;0
2012/01/24;14.6015310283688;19.6160364078021;5.63243835715305;4.70148826605873;4.12313237127823;8.49627811472997;28.9417014563106;0.139450266784749;6.11865416666663;215.009462237707;19.6050758026044;80.6139328507266;832.7989554043;2;0;2;0;0;2
2012/01/25;10.8561666666667;16.3108333333333;4.55795833333333;3.05795833333333;4.96595833333333;7.76672916666667;22.4055208333333;0.0651135835499323;5.71520833333333;97.3808431848838;16.7514583333333;89.0189583333333;834.330416666667;1;1;0;0;0;1
2012/01/26;13.9906041666667;22.57975;7.71564583333333;4.03470833333333;6.45275;10.2378125;20.1986666666667;0.0685760263139828;5.62916666666667;110.412814401337;16.704375;84.6022916666667;836.176041666667;2;2;0;0;1;1
2012/01/27;10.3148541666667;22.5531458333333;7.109375;3.54304166666667;6.27541666666667;9.583;16.9212083333333;0.0734287536321908;5.88249999999999;124.01065640874;17.4941666666667;72.6052083333333;837.336875;5;2;3;0;2;3
2012/01/28;19.1285;37.9892291666667;3.8795;4.50141666666667;6.61804166666667;10.8434166666667;25.9017708333333;0.132656854792396;4.82979166666667;242.520016288169;17.1639583333333;77.7508333333333;835.946666666667;1;1;0;0;0;1
2012/01/29;22.3079791666667;31.932625;7.05214583333333;3.7590625;5.212125;8.7236875;25.4624583333333;0.128120310921604;4.95083333333333;79.6228794591908;17.6470833333333;85.6552083333333;835.389791666667;3;0;3;0;1;2
2012/01/30;23.7454583333333;76.1993333333333;6.15102083333333;5.83922916666667;6.5621875;12.1343958333333;23.6024583333333;0.254804044700723;5.65427083333332;214.321876069036;18.7683333333333;70.556875;834.3;3;0;3;0;2;1
2012/01/31;27.7218125;42.807;4.63785416666667;5.35558333333333;5.60070833333333;10.6868125;23.8207916666667;0.23123247181709;5.27270833333333;100.057948948455;19.9145833333333;68.3177083333333;836.041458333333;2;2;0;0;0;2
2012/02/01;29.9135625;60.0654791666667;9.69441666666667;4.74982291666667;5.61508333333333;10.1124583333333;25.0510625;0.242878849687674;4.59479166666665;240.254745122798;18.715625;74.8929166666667;835.857708333333;2;1;1;0;1;1
2012/02/02;21.0287916666667;38.2681365048042;6.59339649262691;4.313625;4.7004375;8.755375;25.254375;0.165940136433757;4.84375;90.247404498472;19.7677959903126;75.0388494221542;836.425;NA;NA;NA;NA;NA;NA
2012/02/03;13.5541666666667;33.7902291666667;6.75760416666667;3.75414583333333;4.88577083333333;8.389625;28.456625;0.134681636236059;4.37895833333333;96.1924645085543;18.8422916666667;67.243125;838.594791666667;3;1;2;0;3;0
2012/02/04;13.717;31.7517083333333;6.61010416666667;3.3006875;5.45970833333333;8.50414583333333;24.9427291666667;0.115636760570407;4.119375;138.596523225793;20.1379166666667;73.996875;838.133333333333;6;2;4;0;0;6
2012/02/05;10.2985833333333;20.902125;4.55622916666667;2.700375;5.38127083333333;7.82391666666667;18.7892083333333;0.0884897473035211;4.17229166666667;76.6105183615245;19.0202083333333;86.2772916666667;838.216041666667;5;3;2;0;3;2
2012/02/06;18.6229166666667;30.8489375;7.21114583333333;3.96245833333333;6.32358333333333;10.0346666666667;20.4395833333333;0.136018432057859;3.75583333333333;74.1876369748937;18.6645833333333;88.3754166666667;837.5675;2;2;0;0;1;1
2012/02/07;27.4941041666667;44.0683541666667;5.62495833333333;4.70239583333333;5.48641666666667;9.93714583333333;27.462875;0.159784894616111;4.7153125;233.840481041751;19.1470833333333;86.65125;836.910416666667;2;0;2;0;0;2
2012/02/08;30.1639479166667;66.9244165005349;5.11955329445614;5.68233678281968;5.26126994722148;10.6536750952584;30.3532291666667;0.226456810780887;2.12135416666667;221.161838488774;20.8125746026;74.4915317743085;835.769524016578;1;0;1;0;0;1
2012/02/09;29.1392083333333;54.5430833333333;4.96877083333333;5.17079166666667;5.5641875;10.487875;28.3895625;0.218124617706257;2.5828125;265.30975248256;19.3508333333333;82.9552083333333;834.376666666667;6;0;6;0;4;2
2012/02/10;33.2326666666667;79.8253333333333;5.92879166666667;6.88475;6.13302083333333;12.7378541666667;22.701375;0.276190832893907;3.18354166666667;301.473982750418;18.414375;88.4225;831.2825;3;2;1;0;2;1
2012/02/11;15.6406458333333;21.05;3.95352083333333;4.33779166666667;4.91183333333333;8.99027083333333;25.9830208333333;0.139235630266516;3.97197916666667;280.587462274009;18.3177083333333;80.854375;831.070416666667;4;2;2;0;2;2
2012/02/12;13.0882083333333;30.7357291666667;3.41660288065121;4.8600625;5.094125;9.69860416666667;24.9038125;0.167876371450917;2.53520833333333;275.06230187023;17.2104166666667;65.6789583333333;833.694583333333;6;3;3;0;1;5
2012/02/13;24.9228958333333;44.6121458333333;2.85199162103146;4.41645833333333;5.1774375;9.340125;28.4911875;0.173022737261329;1.30395833333333;95.7587124596888;18.158125;77.3504166666667;835.544583333333;3;2;1;0;1;2
2012/02/14;39.1090416666667;57.3700833333333;4.45487858625657;5.04654166666667;4.90729166666667;9.69960416666667;31.8382083333333;0.199923270862375;1.45145833333333;127.784504350091;19.4070833333333;77.4785416666667;836.844375;2;1;1;0;1;1
2012/02/15;29.7382083333333;55.9529791666667;3.61563297687509;4.22363541666667;4.3309375;8.30097916666667;25.3156875;0.2102358137796;1.90541666666667;175.852095953523;20.3933333333333;71.0270833333333;836.315416666667;4;1;3;0;0;4
2012/02/16;24.5538125;53.2320625;6.12670833333333;3.75314583333333;4.90797916666667;8.40864583333333;26.1941041666667;0.142543747782534;1.93979166666667;254.821972600377;21.161875;67.5539583333333;836.0725;4;2;2;0;2;2
